,Date,None,D0,D1,D2,D3,D4
846,2014-07-27,0.0,0.0,0.0,18.15,45.35,36.49
847,2014-07-28,0.0,0.0,0.0,18.11,45.4,36.49
848,2014-07-29,0.0,0.0,0.0,18.11,45.4,36.49
849,2014-07-30,0.0,0.0,0.0,18.11,45.4,36.49
850,2014-07-31,0.0,0.0,0.0,18.11,45.4,36.49
851,2014-08-01,0.0,0.0,0.0,18.11,45.4,36.49
852,2014-08-02,0.0,0.0,0.0,18.11,45.4,36.49
853,2014-08-03,0.0,0.0,0.0,18.11,45.4,36.49
854,2014-08-04,0.0,0.0,0.0,18.11,23.48,58.41
855,2014-08-05,0.0,0.0,0.0,18.11,23.48,58.41
856,2014-08-06,0.0,0.0,0.0,18.11,23.48,58.41
857,2014-08-07,0.0,0.0,0.0,18.11,23.48,58.41
858,2014-08-08,0.0,0.0,0.0,18.11,23.48,58.41
859,2014-08-09,0.0,0.0,0.0,18.11,23.48,58.41
860,2014-08-10,0.0,0.0,0.0,18.11,23.48,58.41
861,2014-08-11,0.0,0.0,0.2,17.88,23.51,58.41
862,2014-08-12,0.0,0.0,0.2,17.88,23.51,58.41
863,2014-08-13,0.0,0.0,0.2,17.88,23.51,58.41
864,2014-08-14,0.0,0.0,0.2,17.88,23.51,58.41
865,2014-08-15,0.0,0.0,0.2,17.88,23.51,58.41
866,2014-08-16,0.0,0.0,0.2,17.88,23.51,58.41
867,2014-08-17,0.0,0.0,0.2,17.88,23.51,58.41
868,2014-08-18,0.0,0.0,0.2,17.88,23.51,58.41
869,2014-08-19,0.0,0.0,0.2,17.88,23.51,58.41
870,2014-08-20,0.0,0.0,0.2,17.88,23.51,58.41
871,2014-08-21,0.0,0.0,0.2,17.88,23.51,58.41
872,2014-08-22,0.0,0.0,0.2,17.88,23.51,58.41
873,2014-08-23,0.0,0.0,0.2,17.88,23.51,58.41
874,2014-08-24,0.0,0.0,0.2,17.88,23.51,58.41
875,2014-08-25,0.0,0.0,2.41,15.67,23.51,58.41
876,2014-08-26,0.0,0.0,2.41,15.67,23.51,58.41
877,2014-08-27,0.0,0.0,2.41,15.67,23.51,58.41
878,2014-08-28,0.0,0.0,2.41,15.67,23.51,58.41
879,2014-08-29,0.0,0.0,2.41,15.67,23.51,58.41
880,2014-08-30,0.0,0.0,2.41,15.67,23.51,58.41
881,2014-08-31,0.0,0.0,2.41,15.67,23.51,58.41
882,2014-09-01,0.0,0.0,4.58,13.5,23.51,58.41
883,2014-09-02,0.0,0.0,4.58,13.5,23.51,58.41
884,2014-09-03,0.0,0.0,4.58,13.5,23.51,58.41
885,2014-09-04,0.0,0.0,4.58,13.5,23.51,58.41
886,2014-09-05,0.0,0.0,4.58,13.5,23.51,58.41
887,2014-09-06,0.0,0.0,4.58,13.5,23.51,58.41
888,2014-09-07,0.0,0.0,4.58,13.5,23.51,58.41
889,2014-09-08,0.0,0.0,4.58,13.5,23.51,58.41
890,2014-09-09,0.0,0.0,4.58,13.5,23.51,58.41
891,2014-09-10,0.0,0.0,4.58,13.5,23.51,58.41
892,2014-09-11,0.0,0.0,4.58,13.5,23.51,58.41
893,2014-09-12,0.0,0.0,4.58,13.5,23.51,58.41
894,2014-09-13,0.0,0.0,4.58,13.5,23.51,58.41
895,2014-09-14,0.0,0.0,4.58,13.5,23.51,58.41
896,2014-09-15,0.0,0.0,4.58,13.5,23.51,58.41
897,2014-09-16,0.0,0.0,4.58,13.5,23.51,58.41
898,2014-09-17,0.0,0.0,4.58,13.5,23.51,58.41
899,2014-09-18,0.0,0.0,4.58,13.5,23.51,58.41
900,2014-09-19,0.0,0.0,4.58,13.5,23.51,58.41
901,2014-09-20,0.0,0.0,4.58,13.5,23.51,58.41
902,2014-09-21,0.0,0.0,4.58,13.5,23.51,58.41
903,2014-09-22,0.0,0.0,4.58,13.5,23.51,58.41
904,2014-09-23,0.0,0.0,4.58,13.5,23.51,58.41
905,2014-09-24,0.0,0.0,4.58,13.5,23.51,58.41
906,2014-09-25,0.0,0.0,4.58,13.5,23.51,58.41
907,2014-09-26,0.0,0.0,4.58,13.5,23.51,58.41
908,2014-09-27,0.0,0.0,4.58,13.5,23.51,58.41
909,2014-09-28,0.0,0.0,4.58,13.5,23.51,58.41
910,2014-09-29,0.0,0.0,4.66,13.42,23.51,58.41
911,2014-09-30,0.0,0.0,4.66,13.42,23.51,58.41
912,2014-10-01,0.0,0.0,4.66,13.42,23.51,58.41
913,2014-10-02,0.0,0.0,4.66,13.42,23.51,58.41
914,2014-10-03,0.0,0.0,4.66,13.42,23.51,58.41
915,2014-10-04,0.0,0.0,4.66,13.42,23.51,58.41
916,2014-10-05,0.0,0.0,4.66,13.42,23.51,58.41
917,2014-10-06,0.0,0.0,4.96,13.13,23.51,58.41
918,2014-10-07,0.0,0.0,4.96,13.13,23.51,58.41
919,2014-10-08,0.0,0.0,4.96,13.13,23.51,58.41
920,2014-10-09,0.0,0.0,4.96,13.13,23.51,58.41
921,2014-10-10,0.0,0.0,4.96,13.13,23.51,58.41
922,2014-10-11,0.0,0.0,4.96,13.13,23.51,58.41
923,2014-10-12,0.0,0.0,4.96,13.13,23.51,58.41
924,2014-10-13,0.0,0.0,4.96,13.13,23.51,58.41
925,2014-10-14,0.0,0.0,4.96,13.13,23.51,58.41
926,2014-10-15,0.0,0.0,4.96,13.13,23.51,58.41
927,2014-10-16,0.0,0.0,4.96,13.13,23.51,58.41
928,2014-10-17,0.0,0.0,4.96,13.13,23.51,58.41
929,2014-10-18,0.0,0.0,4.96,13.13,23.51,58.41
930,2014-10-19,0.0,0.0,4.96,13.13,23.51,58.41
931,2014-10-20,0.0,0.0,4.96,13.13,23.51,58.41
932,2014-10-21,0.0,0.0,4.96,13.13,23.51,58.41
933,2014-10-22,0.0,0.0,4.96,13.13,23.51,58.41
934,2014-10-23,0.0,0.0,4.96,13.13,23.51,58.41
935,2014-10-24,0.0,0.0,4.96,13.13,23.51,58.41
936,2014-10-25,0.0,0.0,4.96,13.13,23.51,58.41
937,2014-10-26,0.0,0.0,4.96,13.13,23.51,58.41
938,2014-10-27,0.0,0.0,4.96,13.13,23.51,58.41
939,2014-10-28,0.0,0.0,4.96,13.13,23.51,58.41
940,2014-10-29,0.0,0.0,4.96,13.13,23.51,58.41
941,2014-10-30,0.0,0.0,4.96,13.13,23.51,58.41
942,2014-10-31,0.0,0.0,4.96,13.13,23.51,58.41
943,2014-11-01,0.0,0.0,4.96,13.13,23.51,58.41
944,2014-11-02,0.0,0.0,4.96,13.13,23.51,58.41
945,2014-11-03,0.0,0.0,4.96,13.13,23.51,58.41
946,2014-11-04,0.0,0.0,4.96,13.13,23.51,58.41
947,2014-11-05,0.0,0.0,4.96,13.13,23.51,58.41
948,2014-11-06,0.0,0.0,4.96,13.13,23.51,58.41
949,2014-11-07,0.0,0.0,4.96,13.13,23.51,58.41
950,2014-11-08,0.0,0.0,4.96,13.13,23.51,58.41
951,2014-11-09,0.0,0.0,4.96,13.13,23.51,58.41
952,2014-11-10,0.0,0.29,5.28,14.73,24.61,55.08
953,2014-11-11,0.0,0.29,5.28,14.73,24.61,55.08
954,2014-11-12,0.0,0.29,5.28,14.73,24.61,55.08
955,2014-11-13,0.0,0.29,5.28,14.73,24.61,55.08
956,2014-11-14,0.0,0.29,5.28,14.73,24.61,55.08
957,2014-11-15,0.0,0.29,5.28,14.73,24.61,55.08
958,2014-11-16,0.0,0.29,5.28,14.73,24.61,55.08
959,2014-11-17,0.0,0.28,5.29,14.73,24.61,55.08
960,2014-11-18,0.0,0.28,5.29,14.73,24.61,55.08
961,2014-11-19,0.0,0.28,5.29,14.73,24.61,55.08
962,2014-11-20,0.0,0.28,5.29,14.73,24.61,55.08
963,2014-11-21,0.0,0.28,5.29,14.73,24.61,55.08
964,2014-11-22,0.0,0.28,5.29,14.73,24.61,55.08
965,2014-11-23,0.0,0.28,5.29,14.73,24.61,55.08
966,2014-11-24,0.0,0.28,5.29,14.73,24.61,55.08
967,2014-11-25,0.0,0.28,5.29,14.73,24.61,55.08
968,2014-11-26,0.0,0.28,5.29,14.73,24.61,55.08
969,2014-11-27,0.0,0.28,5.29,14.73,24.61,55.08
970,2014-11-28,0.0,0.28,5.29,14.73,24.61,55.08
971,2014-11-29,0.0,0.28,5.29,14.73,24.61,55.08
972,2014-11-30,0.0,0.28,5.29,14.73,24.61,55.08
973,2014-12-01,0.0,0.28,5.29,14.73,24.61,55.08
974,2014-12-02,0.0,0.28,5.29,14.73,24.61,55.08
975,2014-12-03,0.0,0.28,5.29,14.73,24.61,55.08
976,2014-12-04,0.0,0.28,5.29,14.73,24.61,55.08
977,2014-12-05,0.0,0.28,5.29,14.73,24.61,55.08
978,2014-12-06,0.0,0.28,5.29,14.73,24.61,55.08
979,2014-12-07,0.0,0.28,5.29,14.73,24.61,55.08
980,2014-12-08,0.0,0.28,5.29,14.73,24.61,55.08
981,2014-12-09,0.0,0.28,5.29,14.73,24.61,55.08
982,2014-12-10,0.0,0.28,5.29,14.73,24.61,55.08
983,2014-12-11,0.0,0.28,5.29,14.73,24.61,55.08
984,2014-12-12,0.0,0.28,5.29,14.73,24.61,55.08
985,2014-12-13,0.0,0.28,5.29,14.73,24.61,55.08
986,2014-12-14,0.0,0.28,5.29,14.73,24.61,55.08
987,2014-12-15,0.0,0.28,5.29,14.73,24.61,55.08
988,2014-12-16,0.0,0.28,5.29,14.73,24.61,55.08
989,2014-12-17,0.0,0.28,5.29,14.73,24.61,55.08
990,2014-12-18,0.0,0.28,5.29,14.73,24.61,55.08
991,2014-12-19,0.0,0.28,5.29,14.73,24.61,55.08
992,2014-12-20,0.0,0.28,5.29,14.73,24.61,55.08
993,2014-12-21,0.0,0.28,5.29,14.73,24.61,55.08
994,2014-12-22,0.0,1.59,3.98,16.48,45.73,32.21
995,2014-12-23,0.0,1.59,3.98,16.48,45.73,32.21
996,2014-12-24,0.0,1.59,3.98,16.48,45.73,32.21
997,2014-12-25,0.0,1.59,3.98,16.48,45.73,32.21
998,2014-12-26,0.0,1.59,3.98,16.48,45.73,32.21
999,2014-12-27,0.0,1.59,3.98,16.48,45.73,32.21
1000,2014-12-28,0.0,1.59,3.98,16.48,45.73,32.21
1001,2014-12-29,0.0,1.59,3.98,16.48,45.73,32.21
1002,2014-12-30,0.0,1.59,3.98,16.48,45.73,32.21
1003,2014-12-31,0.0,1.59,3.98,16.48,45.73,32.21
1004,2015-01-01,0.0,1.59,3.98,16.48,45.73,32.21
1005,2015-01-02,0.0,1.59,3.98,16.48,45.73,32.21
1006,2015-01-03,0.0,1.59,3.98,16.48,45.73,32.21
1007,2015-01-04,0.0,1.59,3.98,16.48,45.73,32.21
1008,2015-01-05,0.0,1.88,3.78,16.39,45.73,32.21
1009,2015-01-06,0.0,1.88,3.78,16.39,45.73,32.21
1010,2015-01-07,0.0,1.88,3.78,16.39,45.73,32.21
1011,2015-01-08,0.0,1.88,3.78,16.39,45.73,32.21
1012,2015-01-09,0.0,1.88,3.78,16.39,45.73,32.21
1013,2015-01-10,0.0,1.88,3.78,16.39,45.73,32.21
1014,2015-01-11,0.0,1.88,3.78,16.39,45.73,32.21
1015,2015-01-12,0.0,1.88,3.78,16.39,45.73,32.21
1016,2015-01-13,0.0,1.88,3.78,16.39,45.73,32.21
1017,2015-01-14,0.0,1.88,3.78,16.39,45.73,32.21
1018,2015-01-15,0.0,1.88,3.78,16.39,45.73,32.21
1019,2015-01-16,0.0,1.88,3.78,16.39,45.73,32.21
1020,2015-01-17,0.0,1.88,3.78,16.39,45.73,32.21
1021,2015-01-18,0.0,1.88,3.78,16.39,45.73,32.21
1022,2015-01-19,0.0,1.88,3.78,16.82,38.37,39.15
1023,2015-01-20,0.0,1.88,3.78,16.82,38.37,39.15
1024,2015-01-21,0.0,1.88,3.78,16.82,38.37,39.15
1025,2015-01-22,0.0,1.88,3.78,16.82,38.37,39.15
1026,2015-01-23,0.0,1.88,3.78,16.82,38.37,39.15
1027,2015-01-24,0.0,1.88,3.78,16.82,38.37,39.15
1028,2015-01-25,0.0,1.88,3.78,16.82,38.37,39.15
1029,2015-01-26,0.0,1.87,3.79,16.82,38.37,39.15
1030,2015-01-27,0.0,1.87,3.79,16.82,38.37,39.15
1031,2015-01-28,0.0,1.87,3.79,16.82,38.37,39.15
1032,2015-01-29,0.0,1.87,3.79,16.82,38.37,39.15
1033,2015-01-30,0.0,1.87,3.79,16.82,38.37,39.15
1034,2015-01-31,0.0,1.87,3.79,16.82,38.37,39.15
1035,2015-02-01,0.0,1.87,3.79,16.82,38.37,39.15
1036,2015-02-02,0.0,1.87,3.79,16.82,37.52,39.99
1037,2015-02-03,0.0,1.87,3.79,16.82,37.52,39.99
1038,2015-02-04,0.0,1.87,3.79,16.82,37.52,39.99
1039,2015-02-05,0.0,1.87,3.79,16.82,37.52,39.99
1040,2015-02-06,0.0,1.87,3.79,16.82,37.52,39.99
1041,2015-02-07,0.0,1.87,3.79,16.82,37.52,39.99
1042,2015-02-08,0.0,1.87,3.79,16.82,37.52,39.99
1043,2015-02-09,0.16,1.72,4.56,16.11,37.46,39.99
1044,2015-02-10,0.16,1.72,4.56,16.11,37.46,39.99
1045,2015-02-11,0.16,1.72,4.56,16.11,37.46,39.99
1046,2015-02-12,0.16,1.72,4.56,16.11,37.46,39.99
1047,2015-02-13,0.16,1.72,4.56,16.11,37.46,39.99
1048,2015-02-14,0.16,1.72,4.56,16.11,37.46,39.99
1049,2015-02-15,0.16,1.72,4.56,16.11,37.46,39.99
1050,2015-02-16,0.16,1.75,4.66,25.98,27.47,39.99
1051,2015-02-17,0.16,1.75,4.66,25.98,27.47,39.99
1052,2015-02-18,0.16,1.75,4.66,25.98,27.47,39.99
1053,2015-02-19,0.16,1.75,4.66,25.98,27.47,39.99
1054,2015-02-20,0.16,1.75,4.66,25.98,27.47,39.99
1055,2015-02-21,0.16,1.75,4.66,25.98,27.47,39.99
1056,2015-02-22,0.16,1.75,4.66,25.98,27.47,39.99
1057,2015-02-23,0.16,1.75,4.66,25.98,26.26,41.2
1058,2015-02-24,0.16,1.75,4.66,25.98,26.26,41.2
1059,2015-02-25,0.16,1.75,4.66,25.98,26.26,41.2
1060,2015-02-26,0.16,1.75,4.66,25.98,26.26,41.2
1061,2015-02-27,0.16,1.75,4.66,25.98,26.26,41.2
1062,2015-02-28,0.16,1.75,4.66,25.98,26.26,41.2
1063,2015-03-01,0.16,1.75,4.66,25.98,26.26,41.2
1064,2015-03-02,0.16,1.75,4.66,25.98,27.54,39.92
1065,2015-03-03,0.16,1.75,4.66,25.98,27.54,39.92
1066,2015-03-04,0.16,1.75,4.66,25.98,27.54,39.92
1067,2015-03-05,0.16,1.75,4.66,25.98,27.54,39.92
1068,2015-03-06,0.16,1.75,4.66,25.98,27.54,39.92
1069,2015-03-07,0.16,1.75,4.66,25.98,27.54,39.92
1070,2015-03-08,0.16,1.75,4.66,25.98,27.54,39.92
1071,2015-03-09,0.16,1.75,4.66,25.98,27.54,39.92
1072,2015-03-10,0.16,1.75,4.66,25.98,27.54,39.92
1073,2015-03-11,0.16,1.75,4.66,25.98,27.54,39.92
1074,2015-03-12,0.16,1.75,4.66,25.98,27.54,39.92
1075,2015-03-13,0.16,1.75,4.66,25.98,27.54,39.92
1076,2015-03-14,0.16,1.75,4.66,25.98,27.54,39.92
1077,2015-03-15,0.16,1.75,4.66,25.98,27.54,39.92
1078,2015-03-16,0.16,1.73,4.67,25.98,27.54,39.92
1079,2015-03-17,0.16,1.73,4.67,25.98,27.54,39.92
1080,2015-03-18,0.16,1.73,4.67,25.98,27.54,39.92
1081,2015-03-19,0.16,1.73,4.67,25.98,27.54,39.92
1082,2015-03-20,0.16,1.73,4.67,25.98,27.54,39.92
1083,2015-03-21,0.16,1.73,4.67,25.98,27.54,39.92
1084,2015-03-22,0.16,1.73,4.67,25.98,27.54,39.92
1085,2015-03-23,0.16,1.73,4.67,25.98,27.54,39.92
1086,2015-03-24,0.16,1.73,4.67,25.98,27.54,39.92
1087,2015-03-25,0.16,1.73,4.67,25.98,27.54,39.92
1088,2015-03-26,0.16,1.73,4.67,25.98,27.54,39.92
1089,2015-03-27,0.16,1.73,4.67,25.98,27.54,39.92
1090,2015-03-28,0.16,1.73,4.67,25.98,27.54,39.92
1091,2015-03-29,0.16,1.73,4.67,25.98,27.54,39.92
1092,2015-03-30,0.15,1.74,4.67,26.84,25.2,41.41
1093,2015-03-31,0.15,1.74,4.67,26.84,25.2,41.41
1094,2015-04-01,0.15,1.74,4.67,26.84,25.2,41.41
1095,2015-04-02,0.15,1.74,4.67,26.84,25.2,41.41
1096,2015-04-03,0.15,1.74,4.67,26.84,25.2,41.41
1097,2015-04-04,0.15,1.74,4.67,26.84,25.2,41.41
1098,2015-04-05,0.15,1.74,4.67,26.84,25.2,41.41
1099,2015-04-06,0.15,1.74,4.67,26.84,25.2,41.41
1100,2015-04-07,0.15,1.74,4.67,26.84,25.2,41.41
1101,2015-04-08,0.15,1.74,4.67,26.84,25.2,41.41
1102,2015-04-09,0.15,1.74,4.67,26.84,25.2,41.41
1103,2015-04-10,0.15,1.74,4.67,26.84,25.2,41.41
1104,2015-04-11,0.15,1.74,4.67,26.84,25.2,41.41
1105,2015-04-12,0.15,1.74,4.67,26.84,25.2,41.41
1106,2015-04-13,0.15,1.74,4.67,26.84,22.28,44.32
1107,2015-04-14,0.15,1.74,4.67,26.84,22.28,44.32
1108,2015-04-15,0.15,1.74,4.67,26.84,22.28,44.32
1109,2015-04-16,0.15,1.74,4.67,26.84,22.28,44.32
1110,2015-04-17,0.15,1.74,4.67,26.84,22.28,44.32
1111,2015-04-18,0.15,1.74,4.67,26.84,22.28,44.32
1112,2015-04-19,0.15,1.74,4.67,26.84,22.28,44.32
1113,2015-04-20,0.14,1.75,4.67,26.84,22.28,44.32
1114,2015-04-21,0.14,1.75,4.67,26.84,22.28,44.32
1115,2015-04-22,0.14,1.75,4.67,26.84,22.28,44.32
1116,2015-04-23,0.14,1.75,4.67,26.84,22.28,44.32
1117,2015-04-24,0.14,1.75,4.67,26.84,22.28,44.32
1118,2015-04-25,0.14,1.75,4.67,26.84,22.28,44.32
1119,2015-04-26,0.14,1.75,4.67,26.84,22.28,44.32
1120,2015-04-27,0.14,1.75,4.67,26.84,19.83,46.77
1121,2015-04-28,0.14,1.75,4.67,26.84,19.83,46.77
1122,2015-04-29,0.14,1.75,4.67,26.84,19.83,46.77
1123,2015-04-30,0.14,1.75,4.67,26.84,19.83,46.77
1124,2015-05-01,0.14,1.75,4.67,26.84,19.83,46.77
1125,2015-05-02,0.14,1.75,4.67,26.84,19.83,46.77
1126,2015-05-03,0.14,1.75,4.67,26.84,19.83,46.77
1127,2015-05-04,0.14,1.75,4.67,26.84,19.83,46.77
1128,2015-05-05,0.14,1.75,4.67,26.84,19.83,46.77
1129,2015-05-06,0.14,1.75,4.67,26.84,19.83,46.77
1130,2015-05-07,0.14,1.75,4.67,26.84,19.83,46.77
1131,2015-05-08,0.14,1.75,4.67,26.84,19.83,46.77
1132,2015-05-09,0.14,1.75,4.67,26.84,19.83,46.77
1133,2015-05-10,0.14,1.75,4.67,26.84,19.83,46.77
1134,2015-05-11,0.14,1.58,4.37,27.3,19.83,46.77
1135,2015-05-12,0.14,1.58,4.37,27.3,19.83,46.77
1136,2015-05-13,0.14,1.58,4.37,27.3,19.83,46.77
1137,2015-05-14,0.14,1.58,4.37,27.3,19.83,46.77
1138,2015-05-15,0.14,1.58,4.37,27.3,19.83,46.77
1139,2015-05-16,0.14,1.58,4.37,27.3,19.83,46.77
1140,2015-05-17,0.14,1.58,4.37,27.3,19.83,46.77
1141,2015-05-18,0.14,1.58,4.37,27.3,19.83,46.77
1142,2015-05-19,0.14,1.58,4.37,27.3,19.83,46.77
1143,2015-05-20,0.14,1.58,4.37,27.3,19.83,46.77
1144,2015-05-21,0.14,1.58,4.37,27.3,19.83,46.77
1145,2015-05-22,0.14,1.58,4.37,27.3,19.83,46.77
1146,2015-05-23,0.14,1.58,4.37,27.3,19.83,46.77
1147,2015-05-24,0.14,1.58,4.37,27.3,19.83,46.77
1148,2015-05-25,0.14,1.58,4.37,27.3,19.83,46.77
1149,2015-05-26,0.14,1.58,4.37,27.3,19.83,46.77
1150,2015-05-27,0.14,1.58,4.37,27.3,19.83,46.77
1151,2015-05-28,0.14,1.58,4.37,27.3,19.83,46.77
1152,2015-05-29,0.14,1.58,4.37,27.3,19.83,46.77
1153,2015-05-30,0.14,1.58,4.37,27.3,19.83,46.77
1154,2015-05-31,0.14,1.58,4.37,27.3,19.83,46.77
1155,2015-06-01,0.14,1.15,4.81,27.3,19.87,46.73
1156,2015-06-02,0.14,1.15,4.81,27.3,19.87,46.73
1157,2015-06-03,0.14,1.15,4.81,27.3,19.87,46.73
1158,2015-06-04,0.14,1.15,4.81,27.3,19.87,46.73
1159,2015-06-05,0.14,1.15,4.81,27.3,19.87,46.73
1160,2015-06-06,0.14,1.15,4.81,27.3,19.87,46.73
1161,2015-06-07,0.14,1.15,4.81,27.3,19.87,46.73
1162,2015-06-08,0.14,1.15,4.81,24.3,22.88,46.73
1163,2015-06-09,0.14,1.15,4.81,24.3,22.88,46.73
1164,2015-06-10,0.14,1.15,4.81,24.3,22.88,46.73
1165,2015-06-11,0.14,1.15,4.81,24.3,22.88,46.73
1166,2015-06-12,0.14,1.15,4.81,24.3,22.88,46.73
1167,2015-06-13,0.14,1.15,4.81,24.3,22.88,46.73
1168,2015-06-14,0.14,1.15,4.81,24.3,22.88,46.73
1169,2015-06-15,0.14,1.15,4.81,22.83,24.35,46.73
1170,2015-06-16,0.14,1.15,4.81,22.83,24.35,46.73
1171,2015-06-17,0.14,1.15,4.81,22.83,24.35,46.73
1172,2015-06-18,0.14,1.15,4.81,22.83,24.35,46.73
1173,2015-06-19,0.14,1.15,4.81,22.83,24.35,46.73
1174,2015-06-20,0.14,1.15,4.81,22.83,24.35,46.73
1175,2015-06-21,0.14,1.15,4.81,22.83,24.35,46.73
1176,2015-06-22,0.14,1.15,4.12,23.52,24.35,46.73
1177,2015-06-23,0.14,1.15,4.12,23.52,24.35,46.73
1178,2015-06-24,0.14,1.15,4.12,23.52,24.35,46.73
1179,2015-06-25,0.14,1.15,4.12,23.52,24.35,46.73
1180,2015-06-26,0.14,1.15,4.12,23.52,24.35,46.73
1181,2015-06-27,0.14,1.15,4.12,23.52,24.35,46.73
1182,2015-06-28,0.14,1.15,4.12,23.52,24.35,46.73
1183,2015-06-29,0.14,1.15,4.12,23.52,24.35,46.73
1184,2015-06-30,0.14,1.15,4.12,23.52,24.35,46.73
1185,2015-07-01,0.14,1.15,4.12,23.52,24.35,46.73
1186,2015-07-02,0.14,1.15,4.12,23.52,24.35,46.73
1187,2015-07-03,0.14,1.15,4.12,23.52,24.35,46.73
1188,2015-07-04,0.14,1.15,4.12,23.52,24.35,46.73
1189,2015-07-05,0.14,1.15,4.12,23.52,24.35,46.73
1190,2015-07-06,0.14,1.15,4.12,23.52,24.35,46.73
1191,2015-07-07,0.14,1.15,4.12,23.52,24.35,46.73
1192,2015-07-08,0.14,1.15,4.12,23.52,24.35,46.73
1193,2015-07-09,0.14,1.15,4.12,23.52,24.35,46.73
1194,2015-07-10,0.14,1.15,4.12,23.52,24.35,46.73
1195,2015-07-11,0.14,1.15,4.12,23.52,24.35,46.73
1196,2015-07-12,0.14,1.15,4.12,23.52,24.35,46.73
1197,2015-07-13,0.14,1.15,4.12,23.51,24.35,46.73
1198,2015-07-14,0.14,1.15,4.12,23.51,24.35,46.73
1199,2015-07-15,0.14,1.15,4.12,23.51,24.35,46.73
1200,2015-07-16,0.14,1.15,4.12,23.51,24.35,46.73
1201,2015-07-17,0.14,1.15,4.12,23.51,24.35,46.73
1202,2015-07-18,0.14,1.15,4.12,23.51,24.35,46.73
1203,2015-07-19,0.14,1.15,4.12,23.51,24.35,46.73
1204,2015-07-20,0.14,1.15,4.12,23.51,25.08,46.0
1205,2015-07-21,0.14,1.15,4.12,23.51,25.08,46.0
1206,2015-07-22,0.14,1.15,4.12,23.51,25.08,46.0
1207,2015-07-23,0.14,1.15,4.12,23.51,25.08,46.0
1208,2015-07-24,0.14,1.15,4.12,23.51,25.08,46.0
1209,2015-07-25,0.14,1.15,4.12,23.51,25.08,46.0
1210,2015-07-26,0.14,1.15,4.12,23.51,25.08,46.0
1211,2015-07-27,0.14,2.51,2.76,23.51,25.08,46.0
1212,2015-07-28,0.14,2.51,2.76,23.51,25.08,46.0
1213,2015-07-29,0.14,2.51,2.76,23.51,25.08,46.0
1214,2015-07-30,0.14,2.51,2.76,23.51,25.08,46.0
1215,2015-07-31,0.14,2.51,2.76,23.51,25.08,46.0
1216,2015-08-01,0.14,2.51,2.76,23.51,25.08,46.0
1217,2015-08-02,0.14,2.51,2.76,23.51,25.08,46.0
1218,2015-08-03,0.14,2.51,2.76,23.51,25.08,46.0
1219,2015-08-04,0.14,2.51,2.76,23.51,25.08,46.0
1220,2015-08-05,0.14,2.51,2.76,23.51,25.08,46.0
1221,2015-08-06,0.14,2.51,2.76,23.51,25.08,46.0
1222,2015-08-07,0.14,2.51,2.76,23.51,25.08,46.0
1223,2015-08-08,0.14,2.51,2.76,23.51,25.08,46.0
1224,2015-08-09,0.14,2.51,2.76,23.51,25.08,46.0
1225,2015-08-10,0.14,2.51,2.76,23.51,25.08,46.0
1226,2015-08-11,0.14,2.51,2.76,23.51,25.08,46.0
1227,2015-08-12,0.14,2.51,2.76,23.51,25.08,46.0
1228,2015-08-13,0.14,2.51,2.76,23.51,25.08,46.0
1229,2015-08-14,0.14,2.51,2.76,23.51,25.08,46.0
1230,2015-08-15,0.14,2.51,2.76,23.51,25.08,46.0
1231,2015-08-16,0.14,2.51,2.76,23.51,25.08,46.0
1232,2015-08-17,0.14,2.51,4.99,21.29,25.08,46.0
1233,2015-08-18,0.14,2.51,4.99,21.29,25.08,46.0
1234,2015-08-19,0.14,2.51,4.99,21.29,25.08,46.0
1235,2015-08-20,0.14,2.51,4.99,21.29,25.08,46.0
1236,2015-08-21,0.14,2.51,4.99,21.29,25.08,46.0
1237,2015-08-22,0.14,2.51,4.99,21.29,25.08,46.0
1238,2015-08-23,0.14,2.51,4.99,21.29,25.08,46.0
1239,2015-08-24,0.14,2.51,4.99,21.29,25.08,46.0
1240,2015-08-25,0.14,2.51,4.99,21.29,25.08,46.0
1241,2015-08-26,0.14,2.51,4.99,21.29,25.08,46.0
1242,2015-08-27,0.14,2.51,4.99,21.29,25.08,46.0
1243,2015-08-28,0.14,2.51,4.99,21.29,25.08,46.0
1244,2015-08-29,0.14,2.51,4.99,21.29,25.08,46.0
1245,2015-08-30,0.14,2.51,4.99,21.29,25.08,46.0
1246,2015-08-31,0.14,2.51,4.99,21.29,25.08,46.0
1247,2015-09-01,0.14,2.51,4.99,21.29,25.08,46.0
1248,2015-09-02,0.14,2.51,4.99,21.29,25.08,46.0
1249,2015-09-03,0.14,2.51,4.99,21.29,25.08,46.0
1250,2015-09-04,0.14,2.51,4.99,21.29,25.08,46.0
1251,2015-09-05,0.14,2.51,4.99,21.29,25.08,46.0
1252,2015-09-06,0.14,2.51,4.99,21.29,25.08,46.0
1253,2015-09-07,0.14,2.51,4.99,21.29,25.08,46.0
1254,2015-09-08,0.14,2.51,4.99,21.29,25.08,46.0
1255,2015-09-09,0.14,2.51,4.99,21.29,25.08,46.0
1256,2015-09-10,0.14,2.51,4.99,21.29,25.08,46.0
1257,2015-09-11,0.14,2.51,4.99,21.29,25.08,46.0
1258,2015-09-12,0.14,2.51,4.99,21.29,25.08,46.0
1259,2015-09-13,0.14,2.51,4.99,21.29,25.08,46.0
1260,2015-09-14,0.14,2.51,4.99,21.29,25.08,46.0
