,Unnamed: 0,Date,None,D0,D1,D2,D3,D4,Drought_intensity
1346,1346,2015-12-09,0.14,2.53,5.07,21.71,25.71,44.84,80.968
1347,1347,2015-12-10,0.14,2.53,5.07,21.71,25.71,44.84,80.968
1348,1348,2015-12-11,0.14,2.53,5.07,21.71,25.71,44.84,80.968
1349,1349,2015-12-12,0.14,2.53,5.07,21.71,25.71,44.84,80.968
1350,1350,2015-12-13,0.14,2.53,5.07,21.71,25.71,44.84,80.968
1351,1351,2015-12-14,0.14,2.53,5.07,23.17,24.24,44.84,80.668
1352,1352,2015-12-15,0.14,2.53,5.07,23.17,24.24,44.84,80.668
1353,1353,2015-12-16,0.14,2.53,5.07,23.17,24.24,44.84,80.668
1354,1354,2015-12-17,0.14,2.53,5.07,23.17,24.24,44.84,80.668
1355,1355,2015-12-18,0.14,2.53,5.07,23.17,24.24,44.84,80.668
1356,1356,2015-12-19,0.14,2.53,5.07,23.17,24.24,44.84,80.668
1357,1357,2015-12-20,0.14,2.53,5.07,23.17,24.24,44.84,80.668
1358,1358,2015-12-21,0.14,2.53,6.7,21.55,24.24,44.84,80.348
1359,1359,2015-12-22,0.14,2.53,6.7,21.55,24.24,44.84,80.348
1360,1360,2015-12-23,0.14,2.53,6.7,21.55,24.24,44.84,80.348
1361,1361,2015-12-24,0.14,2.53,6.7,21.55,24.24,44.84,80.348
1362,1362,2015-12-25,0.14,2.53,6.7,21.55,24.24,44.84,80.348
1363,1363,2015-12-26,0.14,2.53,6.7,21.55,24.24,44.84,80.348
1364,1364,2015-12-27,0.14,2.53,6.7,21.55,24.24,44.84,80.348
1365,1365,2015-12-28,0.0,2.67,6.7,21.54,24.24,44.84,80.37
1366,1366,2015-12-29,0.0,2.67,6.7,21.54,24.24,44.84,80.37
1367,1367,2015-12-30,0.0,2.67,6.7,21.54,24.24,44.84,80.37
1368,1368,2015-12-31,0.0,2.67,6.7,21.54,24.24,44.84,80.37
1369,1369,2016-01-01,0.0,2.67,6.7,21.54,24.24,44.84,80.37
1370,1370,2016-01-02,0.0,2.67,6.7,21.54,24.24,44.84,80.37
1371,1371,2016-01-03,0.0,2.67,6.7,21.54,24.24,44.84,80.37
1372,1372,2016-01-04,0.0,2.67,9.78,18.49,24.22,44.84,79.756
1373,1373,2016-01-05,0.0,2.67,9.78,18.49,24.22,44.84,79.756
1374,1374,2016-01-06,0.0,2.67,9.78,18.49,24.22,44.84,79.756
1375,1375,2016-01-07,0.0,2.67,9.78,18.49,24.22,44.84,79.756
1376,1376,2016-01-08,0.0,2.67,9.78,18.49,24.22,44.84,79.756
1377,1377,2016-01-09,0.0,2.67,9.78,18.49,24.22,44.84,79.756
1378,1378,2016-01-10,0.0,2.67,9.78,18.49,24.22,44.84,79.756
1379,1379,2016-01-11,0.0,2.67,9.78,18.49,24.22,44.84,79.756
1380,1380,2016-01-12,0.0,2.67,9.78,18.49,24.22,44.84,79.756
1381,1381,2016-01-13,0.0,2.67,9.78,18.49,24.22,44.84,79.756
1382,1382,2016-01-14,0.0,2.67,9.78,18.49,24.22,44.84,79.756
1383,1383,2016-01-15,0.0,2.67,9.78,18.49,24.22,44.84,79.756
1384,1384,2016-01-16,0.0,2.67,9.78,18.49,24.22,44.84,79.756
1385,1385,2016-01-17,0.0,2.67,9.78,18.49,24.22,44.84,79.756
1386,1386,2016-01-18,0.0,2.67,9.78,18.49,26.4,42.66,79.32
1387,1387,2016-01-19,0.0,2.67,9.78,18.49,26.4,42.66,79.32
1388,1388,2016-01-20,0.0,2.67,9.78,18.49,26.4,42.66,79.32
1389,1389,2016-01-21,0.0,2.67,9.78,18.49,26.4,42.66,79.32
1390,1390,2016-01-22,0.0,2.67,9.78,18.49,26.4,42.66,79.32
1391,1391,2016-01-23,0.0,2.67,9.78,18.49,26.4,42.66,79.32
1392,1392,2016-01-24,0.0,2.67,9.78,18.49,26.4,42.66,79.32
1393,1393,2016-01-25,0.0,2.83,11.04,17.98,25.49,42.66,78.822
1394,1394,2016-01-26,0.0,2.83,11.04,17.98,25.49,42.66,78.822
1395,1395,2016-01-27,0.0,2.83,11.04,17.98,25.49,42.66,78.822
1396,1396,2016-01-28,0.0,2.83,11.04,17.98,25.49,42.66,78.822
1397,1397,2016-01-29,0.0,2.83,11.04,17.98,25.49,42.66,78.822
1398,1398,2016-01-30,0.0,2.83,11.04,17.98,25.49,42.66,78.822
1399,1399,2016-01-31,0.0,2.83,11.04,17.98,25.49,42.66,78.822
1400,1400,2016-02-01,0.0,4.65,9.22,22.17,23.75,40.21,77.13000000000001
1401,1401,2016-02-02,0.0,4.65,9.22,22.17,23.75,40.21,77.13000000000001
1402,1402,2016-02-03,0.0,4.65,9.22,22.17,23.75,40.21,77.13000000000001
1403,1403,2016-02-04,0.0,4.65,9.22,22.17,23.75,40.21,77.13000000000001
1404,1404,2016-02-05,0.0,4.65,9.22,22.17,23.75,40.21,77.13000000000001
1405,1405,2016-02-06,0.0,4.65,9.22,22.17,23.75,40.21,77.13000000000001
1406,1406,2016-02-07,0.0,4.65,9.22,22.17,23.75,40.21,77.13000000000001
1407,1407,2016-02-08,0.0,4.74,9.13,22.23,24.49,39.41,76.93999999999998
1408,1408,2016-02-09,0.0,4.74,9.13,22.23,24.49,39.41,76.93999999999998
1409,1409,2016-02-10,0.0,4.74,9.13,22.23,24.49,39.41,76.93999999999998
1410,1410,2016-02-11,0.0,4.74,9.13,22.23,24.49,39.41,76.93999999999998
1411,1411,2016-02-12,0.0,4.74,9.13,22.23,24.49,39.41,76.93999999999998
1412,1412,2016-02-13,0.0,4.74,9.13,22.23,24.49,39.41,76.93999999999998
1413,1413,2016-02-14,0.0,4.74,9.13,22.23,24.49,39.41,76.93999999999998
1414,1414,2016-02-15,0.22,5.01,12.95,20.42,22.93,38.48,75.258
1415,1415,2016-02-16,0.22,5.01,12.95,20.42,22.93,38.48,75.258
1416,1416,2016-02-17,0.22,5.01,12.95,20.42,22.93,38.48,75.258
1417,1417,2016-02-18,0.22,5.01,12.95,20.42,22.93,38.48,75.258
1418,1418,2016-02-19,0.22,5.01,12.95,20.42,22.93,38.48,75.258
1419,1419,2016-02-20,0.22,5.01,12.95,20.42,22.93,38.48,75.258
1420,1420,2016-02-21,0.22,5.01,12.95,20.42,22.93,38.48,75.258
1421,1421,2016-02-22,0.29,5.01,12.87,20.42,22.93,38.48,75.226
1422,1422,2016-02-23,0.29,5.01,12.87,20.42,22.93,38.48,75.226
1423,1423,2016-02-24,0.29,5.01,12.87,20.42,22.93,38.48,75.226
1424,1424,2016-02-25,0.29,5.01,12.87,20.42,22.93,38.48,75.226
1425,1425,2016-02-26,0.29,5.01,12.87,20.42,22.93,38.48,75.226
1426,1426,2016-02-27,0.29,5.01,12.87,20.42,22.93,38.48,75.226
1427,1427,2016-02-28,0.29,5.01,12.87,20.42,22.93,38.48,75.226
1428,1428,2016-02-29,0.43,5.19,12.56,20.96,22.38,38.48,75.02199999999999
1429,1429,2016-03-01,0.43,5.19,12.56,20.96,22.38,38.48,75.02199999999999
1430,1430,2016-03-02,0.43,5.19,12.56,20.96,22.38,38.48,75.02199999999999
1431,1431,2016-03-03,0.43,5.19,12.56,20.96,22.38,38.48,75.02199999999999
1432,1432,2016-03-04,0.43,5.19,12.56,20.96,22.38,38.48,75.02199999999999
1433,1433,2016-03-05,0.43,5.19,12.56,20.96,22.38,38.48,75.02199999999999
1434,1434,2016-03-06,0.43,5.19,12.56,20.96,22.38,38.48,75.02199999999999
1435,1435,2016-03-07,0.43,4.44,12.47,21.8,22.38,38.48,75.34
1436,1436,2016-03-08,0.43,4.44,12.47,21.8,22.38,38.48,75.34
1437,1437,2016-03-09,0.43,4.44,12.47,21.8,22.38,38.48,75.34
1438,1438,2016-03-10,0.43,4.44,12.47,21.8,22.38,38.48,75.34
1439,1439,2016-03-11,0.43,4.44,12.47,21.8,22.38,38.48,75.34
1440,1440,2016-03-12,0.43,4.44,12.47,21.8,22.38,38.48,75.34
1441,1441,2016-03-13,0.43,4.44,12.47,21.8,22.38,38.48,75.34
1442,1442,2016-03-14,0.43,2.07,14.33,22.31,22.38,38.48,75.916
1443,1443,2016-03-15,0.43,2.07,14.33,22.31,22.38,38.48,75.916
1444,1444,2016-03-16,0.43,2.07,14.33,22.31,22.38,38.48,75.916
1445,1445,2016-03-17,0.43,2.07,14.33,22.31,22.38,38.48,75.916
1446,1446,2016-03-18,0.43,2.07,14.33,22.31,22.38,38.48,75.916
1447,1447,2016-03-19,0.43,2.07,14.33,22.31,22.38,38.48,75.916
1448,1448,2016-03-20,0.43,2.07,14.33,22.31,22.38,38.48,75.916
1449,1449,2016-03-21,0.43,6.29,19.64,18.33,20.57,34.74,71.308
1450,1450,2016-03-22,0.43,6.29,19.64,18.33,20.57,34.74,71.308
1451,1451,2016-03-23,0.43,6.29,19.64,18.33,20.57,34.74,71.308
1452,1452,2016-03-24,0.43,6.29,19.64,18.33,20.57,34.74,71.308
1453,1453,2016-03-25,0.43,6.29,19.64,18.33,20.57,34.74,71.308
1454,1454,2016-03-26,0.43,6.29,19.64,18.33,20.57,34.74,71.308
1455,1455,2016-03-27,0.43,6.29,19.64,18.33,20.57,34.74,71.308
1456,1456,2016-03-28,1.16,7.29,18.7,17.54,20.57,34.74,70.658
1457,1457,2016-03-29,1.16,7.29,18.7,17.54,20.57,34.74,70.658
1458,1458,2016-03-30,1.16,7.29,18.7,17.54,20.57,34.74,70.658
1459,1459,2016-03-31,1.16,7.29,18.7,17.54,20.57,34.74,70.658
1460,1460,2016-04-01,1.16,7.29,18.7,17.54,20.57,34.74,70.658
1461,1461,2016-04-02,1.16,7.29,18.7,17.54,20.57,34.74,70.658
1462,1462,2016-04-03,1.16,7.29,18.7,17.54,20.57,34.74,70.658
1463,1463,2016-04-04,3.55,5.87,17.76,17.57,20.51,34.74,69.968
1464,1464,2016-04-05,3.55,5.87,17.76,17.57,20.51,34.74,69.968
1465,1465,2016-04-06,3.55,5.87,17.76,17.57,20.51,34.74,69.968
1466,1466,2016-04-07,3.55,5.87,17.76,17.57,20.51,34.74,69.968
1467,1467,2016-04-08,3.55,5.87,17.76,17.57,20.51,34.74,69.968
1468,1468,2016-04-09,3.55,5.87,17.76,17.57,20.51,34.74,69.968
1469,1469,2016-04-10,3.55,5.87,17.76,17.57,20.51,34.74,69.968
1470,1470,2016-04-11,3.55,5.87,16.21,19.11,23.57,31.68,69.66
1471,1471,2016-04-12,3.55,5.87,16.21,19.11,23.57,31.68,69.66
1472,1472,2016-04-13,3.55,5.87,16.21,19.11,23.57,31.68,69.66
1473,1473,2016-04-14,3.55,5.87,16.21,19.11,23.57,31.68,69.66
1474,1474,2016-04-15,3.55,5.87,16.21,19.11,23.57,31.68,69.66
1475,1475,2016-04-16,3.55,5.87,16.21,19.11,23.57,31.68,69.66
1476,1476,2016-04-17,3.55,5.87,16.21,19.11,23.57,31.68,69.66
1477,1477,2016-04-18,3.55,5.87,16.21,19.11,23.57,31.68,69.66
1478,1478,2016-04-19,3.55,5.87,16.21,19.11,23.57,31.68,69.66
1479,1479,2016-04-20,3.55,5.87,16.21,19.11,23.57,31.68,69.66
1480,1480,2016-04-21,3.55,5.87,16.21,19.11,23.57,31.68,69.66
1481,1481,2016-04-22,3.55,5.87,16.21,19.11,23.57,31.68,69.66
1482,1482,2016-04-23,3.55,5.87,16.21,19.11,23.57,31.68,69.66
1483,1483,2016-04-24,3.55,5.87,16.21,19.11,23.57,31.68,69.66
1484,1484,2016-04-25,4.24,5.67,15.72,25.21,28.11,21.04,66.076
1485,1485,2016-04-26,4.24,5.67,15.72,25.21,28.11,21.04,66.076
1486,1486,2016-04-27,4.24,5.67,15.72,25.21,28.11,21.04,66.076
1487,1487,2016-04-28,4.24,5.67,15.72,25.21,28.11,21.04,66.076
1488,1488,2016-04-29,4.24,5.67,15.72,25.21,28.11,21.04,66.076
1489,1489,2016-04-30,4.24,5.67,15.72,25.21,28.11,21.04,66.076
1490,1490,2016-05-01,4.24,5.67,15.72,25.21,28.11,21.04,66.076
1491,1491,2016-05-02,4.24,5.67,15.72,25.21,28.11,21.04,66.076
1492,1492,2016-05-03,4.24,5.67,15.72,25.21,28.11,21.04,66.076
1493,1493,2016-05-04,4.24,5.67,15.72,25.21,28.11,21.04,66.076
1494,1494,2016-05-05,4.24,5.67,15.72,25.21,28.11,21.04,66.076
1495,1495,2016-05-06,4.24,5.67,15.72,25.21,28.11,21.04,66.076
1496,1496,2016-05-07,4.24,5.67,15.72,25.21,28.11,21.04,66.076
1497,1497,2016-05-08,4.24,5.67,15.72,25.21,28.11,21.04,66.076
1498,1498,2016-05-09,4.27,6.05,15.31,25.21,28.11,21.04,65.988
1499,1499,2016-05-10,4.27,6.05,15.31,25.21,28.11,21.04,65.988
1500,1500,2016-05-11,4.27,6.05,15.31,25.21,28.11,21.04,65.988
1501,1501,2016-05-12,4.27,6.05,15.31,25.21,28.11,21.04,65.988
1502,1502,2016-05-13,4.27,6.05,15.31,25.21,28.11,21.04,65.988
1503,1503,2016-05-14,4.27,6.05,15.31,25.21,28.11,21.04,65.988
1504,1504,2016-05-15,4.27,6.05,15.31,25.21,28.11,21.04,65.988
1505,1505,2016-05-16,4.27,6.05,16.96,24.81,26.88,21.04,65.424
1506,1506,2016-05-17,4.27,6.05,16.96,24.81,26.88,21.04,65.424
1507,1507,2016-05-18,4.27,6.05,16.96,24.81,26.88,21.04,65.424
1508,1508,2016-05-19,4.27,6.05,16.96,24.81,26.88,21.04,65.424
1509,1509,2016-05-20,4.27,6.05,16.96,24.81,26.88,21.04,65.424
1510,1510,2016-05-21,4.27,6.05,16.96,24.81,26.88,21.04,65.424
1511,1511,2016-05-22,4.27,6.05,16.96,24.81,26.88,21.04,65.424
1512,1512,2016-05-23,5.5,8.12,22.82,20.57,21.95,21.04,61.693999999999996
1513,1513,2016-05-24,5.5,8.12,22.82,20.57,21.95,21.04,61.693999999999996
1514,1514,2016-05-25,5.5,8.12,22.82,20.57,21.95,21.04,61.693999999999996
1515,1515,2016-05-26,5.5,8.12,22.82,20.57,21.95,21.04,61.693999999999996
1516,1516,2016-05-27,5.5,8.12,22.82,20.57,21.95,21.04,61.693999999999996
1517,1517,2016-05-28,5.5,8.12,22.82,20.57,21.95,21.04,61.693999999999996
1518,1518,2016-05-29,5.5,8.12,22.82,20.57,21.95,21.04,61.693999999999996
1519,1519,2016-05-30,5.5,8.12,25.38,18.01,21.95,21.04,61.181999999999995
1520,1520,2016-05-31,5.5,8.12,25.38,18.01,21.95,21.04,61.181999999999995
1521,1521,2016-06-01,5.5,8.12,25.38,18.01,21.95,21.04,61.181999999999995
1522,1522,2016-06-02,5.5,8.12,25.38,18.01,21.95,21.04,61.181999999999995
1523,1523,2016-06-03,5.5,8.12,25.38,18.01,21.95,21.04,61.181999999999995
1524,1524,2016-06-04,5.5,8.12,25.38,18.01,21.95,21.04,61.181999999999995
1525,1525,2016-06-05,5.5,8.12,25.38,18.01,21.95,21.04,61.181999999999995
1526,1526,2016-06-06,6.08,10.01,24.89,16.02,21.95,21.04,60.169999999999995
1527,1527,2016-06-07,6.08,10.01,24.89,16.02,21.95,21.04,60.169999999999995
1528,1528,2016-06-08,6.08,10.01,24.89,16.02,21.95,21.04,60.169999999999995
1529,1529,2016-06-09,6.08,10.01,24.89,16.02,21.95,21.04,60.169999999999995
1530,1530,2016-06-10,6.08,10.01,24.89,16.02,21.95,21.04,60.169999999999995
1531,1531,2016-06-11,6.08,10.01,24.89,16.02,21.95,21.04,60.169999999999995
1532,1532,2016-06-12,6.08,10.01,24.89,16.02,21.95,21.04,60.169999999999995
1533,1533,2016-06-13,4.27,11.82,24.89,16.02,21.95,21.04,60.532
1534,1534,2016-06-14,4.27,11.82,24.89,16.02,21.95,21.04,60.532
1535,1535,2016-06-15,4.27,11.82,24.89,16.02,21.95,21.04,60.532
1536,1536,2016-06-16,4.27,11.82,24.89,16.02,21.95,21.04,60.532
1537,1537,2016-06-17,4.27,11.82,24.89,16.02,21.95,21.04,60.532
1538,1538,2016-06-18,4.27,11.82,24.89,16.02,21.95,21.04,60.532
1539,1539,2016-06-19,4.27,11.82,24.89,16.02,21.95,21.04,60.532
1540,1540,2016-06-20,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1541,1541,2016-06-21,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1542,1542,2016-06-22,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1543,1543,2016-06-23,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1544,1544,2016-06-24,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1545,1545,2016-06-25,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1546,1546,2016-06-26,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1547,1547,2016-06-27,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1548,1548,2016-06-28,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1549,1549,2016-06-29,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1550,1550,2016-06-30,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1551,1551,2016-07-01,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1552,1552,2016-07-02,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1553,1553,2016-07-03,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1554,1554,2016-07-04,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1555,1555,2016-07-05,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1556,1556,2016-07-06,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1557,1557,2016-07-07,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1558,1558,2016-07-08,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1559,1559,2016-07-09,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1560,1560,2016-07-10,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1561,1561,2016-07-11,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1562,1562,2016-07-12,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1563,1563,2016-07-13,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1564,1564,2016-07-14,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1565,1565,2016-07-15,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1566,1566,2016-07-16,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1567,1567,2016-07-17,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1568,1568,2016-07-18,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1569,1569,2016-07-19,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1570,1570,2016-07-20,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1571,1571,2016-07-21,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1572,1572,2016-07-22,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1573,1573,2016-07-23,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1574,1574,2016-07-24,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1575,1575,2016-07-25,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1576,1576,2016-07-26,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1577,1577,2016-07-27,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1578,1578,2016-07-28,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1579,1579,2016-07-29,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1580,1580,2016-07-30,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1581,1581,2016-07-31,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1582,1582,2016-08-01,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1583,1583,2016-08-02,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1584,1584,2016-08-03,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1585,1585,2016-08-04,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1586,1586,2016-08-05,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1587,1587,2016-08-06,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1588,1588,2016-08-07,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1589,1589,2016-08-08,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1590,1590,2016-08-09,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1591,1591,2016-08-10,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1592,1592,2016-08-11,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1593,1593,2016-08-12,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1594,1594,2016-08-13,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1595,1595,2016-08-14,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1596,1596,2016-08-15,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1597,1597,2016-08-16,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1598,1598,2016-08-17,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1599,1599,2016-08-18,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1600,1600,2016-08-19,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1601,1601,2016-08-20,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1602,1602,2016-08-21,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1603,1603,2016-08-22,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1604,1604,2016-08-23,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1605,1605,2016-08-24,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1606,1606,2016-08-25,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1607,1607,2016-08-26,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1608,1608,2016-08-27,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1609,1609,2016-08-28,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1610,1610,2016-08-29,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1611,1611,2016-08-30,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1612,1612,2016-08-31,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1613,1613,2016-09-01,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1614,1614,2016-09-02,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1615,1615,2016-09-03,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1616,1616,2016-09-04,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1617,1617,2016-09-05,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1618,1618,2016-09-06,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1619,1619,2016-09-07,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1620,1620,2016-09-08,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1621,1621,2016-09-09,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1622,1622,2016-09-10,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1623,1623,2016-09-11,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1624,1624,2016-09-12,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1625,1625,2016-09-13,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1626,1626,2016-09-14,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1627,1627,2016-09-15,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1628,1628,2016-09-16,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1629,1629,2016-09-17,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1630,1630,2016-09-18,0.0,16.41,24.57,16.21,21.76,21.04,61.284000000000006
1631,1631,2016-09-19,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1632,1632,2016-09-20,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1633,1633,2016-09-21,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1634,1634,2016-09-22,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1635,1635,2016-09-23,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1636,1636,2016-09-24,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1637,1637,2016-09-25,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1638,1638,2016-09-26,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1639,1639,2016-09-27,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1640,1640,2016-09-28,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1641,1641,2016-09-29,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1642,1642,2016-09-30,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1643,1643,2016-10-01,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1644,1644,2016-10-02,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1645,1645,2016-10-03,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1646,1646,2016-10-04,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1647,1647,2016-10-05,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1648,1648,2016-10-06,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1649,1649,2016-10-07,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1650,1650,2016-10-08,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1651,1651,2016-10-09,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1652,1652,2016-10-10,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1653,1653,2016-10-11,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1654,1654,2016-10-12,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1655,1655,2016-10-13,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1656,1656,2016-10-14,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1657,1657,2016-10-15,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1658,1658,2016-10-16,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1659,1659,2016-10-17,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1660,1660,2016-10-18,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1661,1661,2016-10-19,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1662,1662,2016-10-20,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1663,1663,2016-10-21,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1664,1664,2016-10-22,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1665,1665,2016-10-23,0.0,16.41,21.31,19.47,21.76,21.04,61.936
1666,1666,2016-10-24,7.77,11.11,19.32,19.0,21.76,21.04,59.798
1667,1667,2016-10-25,7.77,11.11,19.32,19.0,21.76,21.04,59.798
1668,1668,2016-10-26,7.77,11.11,19.32,19.0,21.76,21.04,59.798
1669,1669,2016-10-27,7.77,11.11,19.32,19.0,21.76,21.04,59.798
1670,1670,2016-10-28,7.77,11.11,19.32,19.0,21.76,21.04,59.798
1671,1671,2016-10-29,7.77,11.11,19.32,19.0,21.76,21.04,59.798
1672,1672,2016-10-30,7.77,11.11,19.32,19.0,21.76,21.04,59.798
